mudra,image_path,landmark_path,status,num_hands_detected,expected_hands
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _331.jpg,data/landmarks/Katakavardhana/Katakavardhana _331.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _332.jpg,data/landmarks/Katakavardhana/Katakavardhana _332.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _333.jpg,data/landmarks/Katakavardhana/Katakavardhana _333.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _334.jpg,data/landmarks/Katakavardhana/Katakavardhana _334.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _335.jpg,data/landmarks/Katakavardhana/Katakavardhana _335.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _336.jpg,data/landmarks/Katakavardhana/Katakavardhana _336.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _337.jpg,data/landmarks/Katakavardhana/Katakavardhana _337.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _338.jpg,data/landmarks/Katakavardhana/Katakavardhana _338.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _339.jpg,data/landmarks/Katakavardhana/Katakavardhana _339.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _34.jpg,data/landmarks/Katakavardhana/Katakavardhana _34.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _340.jpg,data/landmarks/Katakavardhana/Katakavardhana _340.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _341.jpg,data/landmarks/Katakavardhana/Katakavardhana _341.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _342.jpg,data/landmarks/Katakavardhana/Katakavardhana _342.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _343.jpg,data/landmarks/Katakavardhana/Katakavardhana _343.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _344.jpg,data/landmarks/Katakavardhana/Katakavardhana _344.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _345.jpg,data/landmarks/Katakavardhana/Katakavardhana _345.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _346.jpg,data/landmarks/Katakavardhana/Katakavardhana _346.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _347.jpg,data/landmarks/Katakavardhana/Katakavardhana _347.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _348.jpg,data/landmarks/Katakavardhana/Katakavardhana _348.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _349.jpg,data/landmarks/Katakavardhana/Katakavardhana _349.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _35.jpg,data/landmarks/Katakavardhana/Katakavardhana _35.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _350.jpg,data/landmarks/Katakavardhana/Katakavardhana _350.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _351.jpg,data/landmarks/Katakavardhana/Katakavardhana _351.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _352.jpg,data/landmarks/Katakavardhana/Katakavardhana _352.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _353.jpg,data/landmarks/Katakavardhana/Katakavardhana _353.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _354.jpg,data/landmarks/Katakavardhana/Katakavardhana _354.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _355.jpg,data/landmarks/Katakavardhana/Katakavardhana _355.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _356.jpg,data/landmarks/Katakavardhana/Katakavardhana _356.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _357.jpg,data/landmarks/Katakavardhana/Katakavardhana _357.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _358.jpg,data/landmarks/Katakavardhana/Katakavardhana _358.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _359.jpg,data/landmarks/Katakavardhana/Katakavardhana _359.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _36.jpg,data/landmarks/Katakavardhana/Katakavardhana _36.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _360.jpg,data/landmarks/Katakavardhana/Katakavardhana _360.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _361.jpg,data/landmarks/Katakavardhana/Katakavardhana _361.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _362.jpg,data/landmarks/Katakavardhana/Katakavardhana _362.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _363.jpg,data/landmarks/Katakavardhana/Katakavardhana _363.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _364.jpg,data/landmarks/Katakavardhana/Katakavardhana _364.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _365.jpg,data/landmarks/Katakavardhana/Katakavardhana _365.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _366.jpg,data/landmarks/Katakavardhana/Katakavardhana _366.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _367.jpg,data/landmarks/Katakavardhana/Katakavardhana _367.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _368.jpg,data/landmarks/Katakavardhana/Katakavardhana _368.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _369.jpg,data/landmarks/Katakavardhana/Katakavardhana _369.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _37.jpg,data/landmarks/Katakavardhana/Katakavardhana _37.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _370.jpg,data/landmarks/Katakavardhana/Katakavardhana _370.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _371.jpg,data/landmarks/Katakavardhana/Katakavardhana _371.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _372.jpg,data/landmarks/Katakavardhana/Katakavardhana _372.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _373.jpg,data/landmarks/Katakavardhana/Katakavardhana _373.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _374.jpg,data/landmarks/Katakavardhana/Katakavardhana _374.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _375.jpg,data/landmarks/Katakavardhana/Katakavardhana _375.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _376.jpg,data/landmarks/Katakavardhana/Katakavardhana _376.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _377.jpg,data/landmarks/Katakavardhana/Katakavardhana _377.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _378.jpg,data/landmarks/Katakavardhana/Katakavardhana _378.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _379.jpg,data/landmarks/Katakavardhana/Katakavardhana _379.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _38.jpg,data/landmarks/Katakavardhana/Katakavardhana _38.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _380.jpg,data/landmarks/Katakavardhana/Katakavardhana _380.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _381.jpg,data/landmarks/Katakavardhana/Katakavardhana _381.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _382.jpg,data/landmarks/Katakavardhana/Katakavardhana _382.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _383.jpg,data/landmarks/Katakavardhana/Katakavardhana _383.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _384.jpg,data/landmarks/Katakavardhana/Katakavardhana _384.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _385.jpg,data/landmarks/Katakavardhana/Katakavardhana _385.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _386.jpg,data/landmarks/Katakavardhana/Katakavardhana _386.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _387.jpg,data/landmarks/Katakavardhana/Katakavardhana _387.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _388.jpg,data/landmarks/Katakavardhana/Katakavardhana _388.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _389.jpg,data/landmarks/Katakavardhana/Katakavardhana _389.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _39.jpg,data/landmarks/Katakavardhana/Katakavardhana _39.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _390.jpg,data/landmarks/Katakavardhana/Katakavardhana _390.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _391.jpg,data/landmarks/Katakavardhana/Katakavardhana _391.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _392.jpg,data/landmarks/Katakavardhana/Katakavardhana _392.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _393.jpg,data/landmarks/Katakavardhana/Katakavardhana _393.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _394.jpg,data/landmarks/Katakavardhana/Katakavardhana _394.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _395.jpg,data/landmarks/Katakavardhana/Katakavardhana _395.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _396.jpg,data/landmarks/Katakavardhana/Katakavardhana _396.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _397.jpg,data/landmarks/Katakavardhana/Katakavardhana _397.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _398.jpg,data/landmarks/Katakavardhana/Katakavardhana _398.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _399.jpg,data/landmarks/Katakavardhana/Katakavardhana _399.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _4.jpg,data/landmarks/Katakavardhana/Katakavardhana _4.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _40.jpg,data/landmarks/Katakavardhana/Katakavardhana _40.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _400.jpg,data/landmarks/Katakavardhana/Katakavardhana _400.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _401.jpg,data/landmarks/Katakavardhana/Katakavardhana _401.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _402.jpg,data/landmarks/Katakavardhana/Katakavardhana _402.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _403.jpg,data/landmarks/Katakavardhana/Katakavardhana _403.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _404.jpg,data/landmarks/Katakavardhana/Katakavardhana _404.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _405.jpg,data/landmarks/Katakavardhana/Katakavardhana _405.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _406.jpg,data/landmarks/Katakavardhana/Katakavardhana _406.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _407.jpg,data/landmarks/Katakavardhana/Katakavardhana _407.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _408.jpg,data/landmarks/Katakavardhana/Katakavardhana _408.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _409.jpg,data/landmarks/Katakavardhana/Katakavardhana _409.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _41.jpg,data/landmarks/Katakavardhana/Katakavardhana _41.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _410.jpg,data/landmarks/Katakavardhana/Katakavardhana _410.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _411.jpg,data/landmarks/Katakavardhana/Katakavardhana _411.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _412.jpg,data/landmarks/Katakavardhana/Katakavardhana _412.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _413.jpg,data/landmarks/Katakavardhana/Katakavardhana _413.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _414.jpg,data/landmarks/Katakavardhana/Katakavardhana _414.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _415.jpg,data/landmarks/Katakavardhana/Katakavardhana _415.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _416.jpg,data/landmarks/Katakavardhana/Katakavardhana _416.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _417.jpg,data/landmarks/Katakavardhana/Katakavardhana _417.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _418.jpg,data/landmarks/Katakavardhana/Katakavardhana _418.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _419.jpg,data/landmarks/Katakavardhana/Katakavardhana _419.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _42.jpg,data/landmarks/Katakavardhana/Katakavardhana _42.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _420.jpg,data/landmarks/Katakavardhana/Katakavardhana _420.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _421.jpg,data/landmarks/Katakavardhana/Katakavardhana _421.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _422.jpg,data/landmarks/Katakavardhana/Katakavardhana _422.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _423.jpg,data/landmarks/Katakavardhana/Katakavardhana _423.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _424.jpg,data/landmarks/Katakavardhana/Katakavardhana _424.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _425.jpg,data/landmarks/Katakavardhana/Katakavardhana _425.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _426.jpg,data/landmarks/Katakavardhana/Katakavardhana _426.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _427.jpg,data/landmarks/Katakavardhana/Katakavardhana _427.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _428.jpg,data/landmarks/Katakavardhana/Katakavardhana _428.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _429.jpg,data/landmarks/Katakavardhana/Katakavardhana _429.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _43.jpg,data/landmarks/Katakavardhana/Katakavardhana _43.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _430.jpg,data/landmarks/Katakavardhana/Katakavardhana _430.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _431.jpg,data/landmarks/Katakavardhana/Katakavardhana _431.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _432.jpg,data/landmarks/Katakavardhana/Katakavardhana _432.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _433.jpg,data/landmarks/Katakavardhana/Katakavardhana _433.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _434.jpg,data/landmarks/Katakavardhana/Katakavardhana _434.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _435.jpg,data/landmarks/Katakavardhana/Katakavardhana _435.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _436.jpg,data/landmarks/Katakavardhana/Katakavardhana _436.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _437.jpg,data/landmarks/Katakavardhana/Katakavardhana _437.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _438.jpg,data/landmarks/Katakavardhana/Katakavardhana _438.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _439.jpg,data/landmarks/Katakavardhana/Katakavardhana _439.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _44.jpg,data/landmarks/Katakavardhana/Katakavardhana _44.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _440.jpg,data/landmarks/Katakavardhana/Katakavardhana _440.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _441.jpg,data/landmarks/Katakavardhana/Katakavardhana _441.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _442.jpg,data/landmarks/Katakavardhana/Katakavardhana _442.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _443.jpg,data/landmarks/Katakavardhana/Katakavardhana _443.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _444.jpg,data/landmarks/Katakavardhana/Katakavardhana _444.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _445.jpg,data/landmarks/Katakavardhana/Katakavardhana _445.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _446.jpg,data/landmarks/Katakavardhana/Katakavardhana _446.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _447.jpg,data/landmarks/Katakavardhana/Katakavardhana _447.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _448.jpg,data/landmarks/Katakavardhana/Katakavardhana _448.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _449.jpg,data/landmarks/Katakavardhana/Katakavardhana _449.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _45.jpg,data/landmarks/Katakavardhana/Katakavardhana _45.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _450.jpg,data/landmarks/Katakavardhana/Katakavardhana _450.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _451.jpg,data/landmarks/Katakavardhana/Katakavardhana _451.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _452.jpg,data/landmarks/Katakavardhana/Katakavardhana _452.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _453.jpg,data/landmarks/Katakavardhana/Katakavardhana _453.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _454.jpg,data/landmarks/Katakavardhana/Katakavardhana _454.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _455.jpg,data/landmarks/Katakavardhana/Katakavardhana _455.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _456.jpg,data/landmarks/Katakavardhana/Katakavardhana _456.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _457.jpg,data/landmarks/Katakavardhana/Katakavardhana _457.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _458.jpg,data/landmarks/Katakavardhana/Katakavardhana _458.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _459.jpg,data/landmarks/Katakavardhana/Katakavardhana _459.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _46.jpg,data/landmarks/Katakavardhana/Katakavardhana _46.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _460.jpg,data/landmarks/Katakavardhana/Katakavardhana _460.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _461.jpg,data/landmarks/Katakavardhana/Katakavardhana _461.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _462.jpg,data/landmarks/Katakavardhana/Katakavardhana _462.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _463.jpg,data/landmarks/Katakavardhana/Katakavardhana _463.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _464.jpg,data/landmarks/Katakavardhana/Katakavardhana _464.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _465.jpg,data/landmarks/Katakavardhana/Katakavardhana _465.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _466.jpg,data/landmarks/Katakavardhana/Katakavardhana _466.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _467.jpg,data/landmarks/Katakavardhana/Katakavardhana _467.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _468.jpg,data/landmarks/Katakavardhana/Katakavardhana _468.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _469.jpg,data/landmarks/Katakavardhana/Katakavardhana _469.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _47.jpg,data/landmarks/Katakavardhana/Katakavardhana _47.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _470.jpg,data/landmarks/Katakavardhana/Katakavardhana _470.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _471.jpg,data/landmarks/Katakavardhana/Katakavardhana _471.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _472.jpg,data/landmarks/Katakavardhana/Katakavardhana _472.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _473.jpg,data/landmarks/Katakavardhana/Katakavardhana _473.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _474.jpg,data/landmarks/Katakavardhana/Katakavardhana _474.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _475.jpg,data/landmarks/Katakavardhana/Katakavardhana _475.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _476.jpg,data/landmarks/Katakavardhana/Katakavardhana _476.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _477.jpg,data/landmarks/Katakavardhana/Katakavardhana _477.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _478.jpg,data/landmarks/Katakavardhana/Katakavardhana _478.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _479.jpg,data/landmarks/Katakavardhana/Katakavardhana _479.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _48.jpg,data/landmarks/Katakavardhana/Katakavardhana _48.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _480.jpg,data/landmarks/Katakavardhana/Katakavardhana _480.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _481.jpg,data/landmarks/Katakavardhana/Katakavardhana _481.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _482.jpg,data/landmarks/Katakavardhana/Katakavardhana _482.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _483.jpg,data/landmarks/Katakavardhana/Katakavardhana _483.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _484.jpg,data/landmarks/Katakavardhana/Katakavardhana _484.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _485.jpg,data/landmarks/Katakavardhana/Katakavardhana _485.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _486.jpg,data/landmarks/Katakavardhana/Katakavardhana _486.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _487.jpg,data/landmarks/Katakavardhana/Katakavardhana _487.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _488.jpg,data/landmarks/Katakavardhana/Katakavardhana _488.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _489.jpg,data/landmarks/Katakavardhana/Katakavardhana _489.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _49.jpg,data/landmarks/Katakavardhana/Katakavardhana _49.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _490.jpg,data/landmarks/Katakavardhana/Katakavardhana _490.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _491.jpg,data/landmarks/Katakavardhana/Katakavardhana _491.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _492.jpg,data/landmarks/Katakavardhana/Katakavardhana _492.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _493.jpg,data/landmarks/Katakavardhana/Katakavardhana _493.json,ok,2,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _494.jpg,data/landmarks/Katakavardhana/Katakavardhana _494.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _495.jpg,data/landmarks/Katakavardhana/Katakavardhana _495.json,wrong_hand_count,1,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _496.jpg,data/landmarks/Katakavardhana/Katakavardhana _496.json,no_hand_detected,0,2
Katakavardhana,data/raw/Katakavardhana(1)/Katakavardhana _497.jpg,data/landmarks/Katakavardhana/Katakavardhana _497.json,wrong_hand_count,1,2
